순번,국토부 코드,정산 코드,정류장 코드,정류장명,행정구역코드,시도명,시군구명,읍면동명,버스안내단말기 설치유무,와이좌표,엑스좌표
1209,185003500,8002834,33940,평촌1통마을회관,3017012100,대전광역시,서구,평촌동,X,36.239246,127.31823
1210,185003501,8002835,33950,평촌1통마을회관,3017012100,대전광역시,서구,평촌동,X,36.23916,127.31829
1211,185003502,8001814,33960,사기점골,3017012100,대전광역시,서구,평촌동,X,36.240273,127.32155
1212,185003503,8001813,33970,사기점골,3017012100,대전광역시,서구,평촌동,X,36.240124,127.32164
1213,185003504,8001910,34000,새터,3017012100,대전광역시,서구,평촌동,X,36.243614,127.32511
1214,185003491,8002842,34240,평촌동종점,3017012100,대전광역시,서구,평촌동,X,36.2366,127.30757
1215,185003360,8002221,34250,오동,3017012200,대전광역시,서구,오동,X,36.230793,127.30842
1216,185003361,8002222,34260,오동,3017012200,대전광역시,서구,오동,X,36.230984,127.30901
1217,185003362,8002215,34270,영골,3017012200,대전광역시,서구,오동,X,36.231174,127.31151
1218,185003363,8002214,34280,영골,3017012200,대전광역시,서구,오동,X,36.231056,127.31157
1219,185003383,8002335,34290,우명동종점,3017012300,대전광역시,서구,우명동,X,36.23753,127.285614
1220,185003385,8002333,34300,우명동,3017012300,대전광역시,서구,우명동,X,36.22614,127.293686
1221,185003386,8002334,34310,우명동,3017012300,대전광역시,서구,우명동,X,36.22617,127.29377
1222,185003387,8002332,34320,우명2구,3017012300,대전광역시,서구,우명동,X,36.225334,127.29443
1223,185003388,8002331,34330,우명2구,3017012300,대전광역시,서구,우명동,X,36.225357,127.29455
1224,185003392,8002192,34340,어곡교,3017012300,대전광역시,서구,우명동,X,36.224056,127.302895
1225,185003393,8002193,34350,어곡교,3017012300,대전광역시,서구,우명동,X,36.22405,127.30306
1226,185003390,8005893,35080,우명교,3017012300,대전광역시,서구,우명동,X,36.227283,127.30215
1227,185003391,8005892,35090,우명교,3017012300,대전광역시,서구,우명동,X,36.227345,127.302574
1228,185003389,8002586,72260,조동1리,3017012300,대전광역시,서구,우명동,X,36.222614,127.295296
1229,185003395,8002366,34360,원정1통마을회관,3017012400,대전광역시,서구,원정동,X,36.25784,127.30171
1230,185003396,8002367,34370,원정역,3017012400,대전광역시,서구,원정동,X,36.253548,127.304886
1231,185003397,8002368,34380,원정역,3017012400,대전광역시,서구,원정동,X,36.253685,127.305016
1232,185003382,8002179,34020,야실,3017012500,대전광역시,서구,용촌동,X,36.24961,127.33071
1233,185003376,8002326,33890,용촌교,3017012500,대전광역시,서구,용촌동,X,36.247574,127.31556
1234,185003377,8002325,33910,용촌교,3017012500,대전광역시,서구,용촌동,X,36.247635,127.31566
1235,185003379,8002322,33980,용촌1통,3017012500,대전광역시,서구,용촌동,X,36.24924,127.32297
1236,185003380,8002321,33990,용촌1통,3017012500,대전광역시,서구,용촌동,X,36.249195,127.3232
1237,185003381,8002178,34030,야실,3017012500,대전광역시,서구,용촌동,X,36.249527,127.33071
1238,185003375,8002324,34390,용촌2통,3017012500,대전광역시,서구,용촌동,X,36.24882,127.312775
1239,185003374,8002323,34400,용촌2통,3017012500,대전광역시,서구,용촌동,X,36.24872,127.312775
1240,185003378,8003052,34940,정방마을입구,3017012500,대전광역시,서구,용촌동,X,36.24826,127.31995
1241,185003347,8001769,34410,봉곡동종점,3017012600,대전광역시,서구,봉곡동,X,36.27545,127.320625
1242,185003349,8001767,34420,봉곡1통,3017012600,대전광역시,서구,봉곡동,X,36.273205,127.325714
1243,185003350,8001768,34430,봉곡1통,3017012600,대전광역시,서구,봉곡동,X,36.273228,127.32586
1244,185003351,8001765,34440,봉곡,3017012600,대전광역시,서구,봉곡동,X,36.27055,127.32827
1245,185003352,8001766,34450,봉곡,3017012600,대전광역시,서구,봉곡동,X,36.270626,127.32837
1246,185003107,8001897,34460,상보안,3017012700,대전광역시,서구,괴곡동,X,36.276512,127.3458
1247,185003108,8001896,34470,상보안,3017012700,대전광역시,서구,괴곡동,O,36.276413,127.34595
1248,185003109,8001107,34480,대전추모공원입구,3017012700,대전광역시,서구,괴곡동,X,36.279682,127.34707
1249,185003110,8001108,34490,대전추모공원입구,3017012700,대전광역시,서구,괴곡동,X,36.27981,127.34718
1250,185003111,8001127,34500,고릿골구름다리,3017012700,대전광역시,서구,괴곡동,X,36.28589,127.35225
1251,185003112,8001126,34510,고릿골구름다리,3017012700,대전광역시,서구,괴곡동,X,36.285625,127.352394
1252,185003114,8001720,34520,벌말,3017012700,대전광역시,서구,괴곡동,X,36.280983,127.35445
1253,185003113,8001128,34530,괴곡동.고리골,3017012700,대전광역시,서구,괴곡동,X,36.288486,127.35376
1254,185003116,8001129,34540,괴곡동.고리골,3017012700,대전광역시,서구,괴곡동,X,36.288364,127.35451
1255,185003115,8001719,34550,벌말,3017012700,대전광역시,서구,괴곡동,X,36.280823,127.35441
1256,185003117,8001621,34560,모세골,3017012700,대전광역시,서구,괴곡동,X,36.28804,127.36048
1257,185003118,8001620,34570,모세골,3017012700,대전광역시,서구,괴곡동,X,36.28792,127.36061
1258,185003119,8002384,34580,원정림,3017012700,대전광역시,서구,괴곡동,X,36.289658,127.360954
1259,185003120,8002383,34590,원정림,3017012700,대전광역시,서구,괴곡동,X,36.289787,127.36113
1260,185003121,8001682,34620,반지리,3017012700,대전광역시,서구,괴곡동,X,36.282787,127.36216
1261,185003122,8001683,34630,반지리,3017012700,대전광역시,서구,괴곡동,X,36.282818,127.362404
1262,185003124,8001973,34640,선골,3017012700,대전광역시,서구,괴곡동,X,36.278584,127.36598
1263,185003123,8001974,34650,선골,3017012700,대전광역시,서구,괴곡동,X,36.278587,127.36582
1264,185003289,8001595,34660,만년고등학교,3017012800,대전광역시,서구,만년동,X,36.36777,127.37283
1265,185003290,8005908,34670,둔천초등학교,3017012800,대전광역시,서구,만년동,X,36.36903,127.374466
1266,185003291,8001073,34680,강변아파트,3017012800,대전광역시,서구,만년동,X,36.36743,127.37552
1267,185003292,8001598,34690,만년중학교,3017012800,대전광역시,서구,만년동,X,36.367176,127.37566
1268,185003293,8001597,34700,만년동,3017012800,대전광역시,서구,만년동,X,36.365078,127.3757
1269,185003295,8001922,34710,서구보건소,3017012800,대전광역시,서구,만년동,O,36.36827,127.37935
1270,185003296,8001923,34720,서구보건소,3017012800,대전광역시,서구,만년동,O,36.36857,127.37971
1271,185003297,8001395,34730,대전예술의전당,3017012800,대전광역시,서구,만년동,O,36.364975,127.38449
1272,185003298,8002081,34740,한밭수목원,3017012800,대전광역시,서구,만년동,O,36.364937,127.38877
1273,185003299,8005926,34780,천연기념물센터,3017012800,대전광역시,서구,만년동,O,36.367397,127.39311
1274,185003301,8005927,34790,천연기념물센터,3017012800,대전광역시,서구,만년동,X,36.367416,127.393555
1275,186004968,8002679,40010,진잠초등학교,3020010100,대전광역시,유성구,원내동,O,36.301,127.315384
1276,186004969,8002675,40020,원내동,3020010100,대전광역시,유성구,원내동,X,36.29878,127.31603
1277,186004970,8002676,40030,원내동,3020010100,대전광역시,유성구,원내동,O,36.2988,127.31613
1278,186004070,8002673,40050,진잠향교,3020010100,대전광역시,유성구,원내동,O,36.303165,127.316635
1279,186004624,8002678,40060,진잠중학교,3020010100,대전광역시,유성구,원내동,O,36.29632,127.3173
1280,186004623,8002677,40070,진잠중학교,3020010100,대전광역시,유성구,원내동,X,36.296177,127.317154
1281,186004629,8001946,40100,서대전IC,3020010100,대전광역시,유성구,원내동,X,36.294,127.31839
1282,186004633,8002352,40110,원내네거리,3020010100,대전광역시,유성구,원내동,O,36.2997,127.318184
1283,186004637,8002351,40120,원내네거리,3020010100,대전광역시,유성구,원내동,O,36.29977,127.31898
1284,186004635,8002574,40140,제이파크아파트,3020010100,대전광역시,유성구,원내동,O,36.303707,127.31873
1285,186004643,8005858,40160,진잠타운아파트,3020010100,대전광역시,유성구,원내동,X,36.297318,127.32017
1286,186004645,8005859,40170,진잠타운아파트,3020010100,대전광역시,유성구,원내동,O,36.297245,127.32031
1287,186004648,8001944,40180,서대전IC,3020010100,대전광역시,유성구,원내동,O,36.29332,127.32043
1288,186004649,8002681,40200,진잠타운아파트,3020010100,대전광역시,유성구,원내동,X,36.295723,127.321304
1289,186004650,8001916,40210,샘물타운아파트,3020010100,대전광역시,유성구,원내동,O,36.29987,127.32176
1290,186004651,8001915,40220,샘물타운아파트,3020010100,대전광역시,유성구,원내동,O,36.29973,127.32204
1291,186004652,8001914,40230,샘물타운아파트,3020010100,대전광역시,유성구,원내동,X,36.298393,127.32307
1292,186004632,8002355,40080,원내동공영차고지,3020010100,대전광역시,유성구,원내동,X,36.29267,127.318375
1293,186004975,8003106,40080,원내동공영차고지종점,3020010100,대전광역시,유성구,원내동,X,36.291992,127.31991
1294,186004973,8070009,45610,한아름아파트,3020010100,대전광역시,유성구,원내동,O,36.29591,127.319565
1295,186004974,8070008,45620,대전도시과학고등학교,3020010100,대전광역시,유성구,원내동,X,36.296066,127.319496
1296,186004653,8001584,46520,롯데마트서대전점,3020010100,대전광역시,유성구,원내동,O,36.30045,127.32627
1297,186004654,8001158,46530,신선마을아파트,3020010100,대전광역시,유성구,원내동,O,36.30164,127.32975
1298,186004626,8005699,5699,진잠감리교회,3020010100,대전광역시,유성구,원내동,X,36.302357,127.3174
1299,186004628,8005700,5700,원내동,3020010100,대전광역시,유성구,원내동,X,36.30003,127.317856
1300,186004627,8005707,5707,원내동,3020010100,대전광역시,유성구,원내동,X,36.29995,127.317726
1301,186004625,8005708,5708,진잠농협,3020010100,대전광역시,유성구,원내동,X,36.30201,127.31735
1302,186004646,8005705,80040,샘물타운,3020010100,대전광역시,유성구,원내동,X,36.29882,127.32031
1303,186004642,8005652,82130,샘물타운,3020010100,대전광역시,유성구,원내동,X,36.298782,127.320114
1304,186004069,8002674,40040,진잠향교,3020010200,대전광역시,유성구,교촌동,O,36.30332,127.31658
1305,186004082,8002575,40090,제이파크아파트,3020010200,대전광역시,유성구,교촌동,O,36.30404,127.319435
1306,186004081,8002948,40130,한승미메이드아파트,3020010200,대전광역시,유성구,교촌동,O,36.30684,127.319336
1307,186004083,8002949,40150,한승미메이드아파트,3020010200,대전광역시,유성구,교촌동,O,36.306267,127.31981
1308,186004079,8001138,40240,교도소입구,3020010200,대전광역시,유성구,교촌동,X,36.308952,127.31843
1309,186004077,8001137,40250,교도소입구,3020010200,대전광역시,유성구,교촌동,O,36.30974,127.31823
1310,186004068,8005584,45460,진잠초등학교,3020010200,대전광역시,유성구,교촌동,O,36.300694,127.3153
1311,186004072,8005711,82110,교촌동,3020010200,대전광역시,유성구,교촌동,X,36.311394,127.31724
1312,186004222,8003001,40320,화물터미널,3020010300,대전광역시,유성구,대정동,X,36.31635,127.31892
1313,186004225,8001577,45300,한샘근린공원,3020010300,대전광역시,유성구,대정동,X,36.31537,127.31984
1314,186004226,8005714,45300,드리움공원,3020010300,대전광역시,유성구,대정동,X,36.315506,127.31987
1315,186004231,8001578,45310,한샘근린공원,3020010300,대전광역시,유성구,대정동,O,36.315403,127.32004
1316,186004232,8005693,45310,드리움공원,3020010300,대전광역시,유성구,대정동,X,36.31542,127.32004
1317,186004930,8001439,40260,대정동,3020010300,대전광역시,유성구,대정동,O,36.319748,127.31369
1318,186004212,8001440,40270,대정동,3020010300,대전광역시,유성구,대정동,O,36.319496,127.31408
1319,186004214,8002275,40280,용머리,3020010300,대전광역시,유성구,대정동,X,36.316544,127.31473
1320,186004216,8001438,40290,대정2통,3020010300,대전광역시,유성구,대정동,X,36.315563,127.315384
1321,186004220,8001140,40300,교촌3통,3020010300,대전광역시,유성구,대정동,X,36.31188,127.31859
1322,186004219,8001141,40310,교촌3통,3020010300,대전광역시,유성구,대정동,X,36.312122,127.31857
1323,186004224,8001580,40330,드리움아파트,3020010300,대전광역시,유성구,대정동,O,36.31222,127.31981
1324,186004935,8001579,40340,드리움아파트,3020010300,대전광역시,유성구,대정동,O,36.313576,127.32004
1325,186004235,8001136,40350,교도소,3020010300,대전광역시,유성구,대정동,X,36.31144,127.325195
1326,186004934,8005978,40320,화물터미널,3020010300,대전광역시,유성구,대정동,X,36.3184,127.32007
1327,186004221,8005715,80230,화물터미널,3020010300,대전광역시,유성구,대정동,X,36.31605,127.31886
1328,186004588,8002669,40370,밀머리네거리,3020010400,대전광역시,유성구,용계동,X,36.32413,127.3119
1329,186004593,8002273,40380,용계동종점,3020010400,대전광역시,유성구,용계동,X,36.32549,127.32923
1330,186004595,8002268,40390,용계2통,3020010400,대전광역시,유성구,용계동,X,36.326942,127.32982
1331,186004596,8002267,40400,용계2통,3020010400,대전광역시,유성구,용계동,X,36.32693,127.32988
1332,186004599,8002272,40410,용계동접수마을,3020010400,대전광역시,유성구,용계동,X,36.32932,127.33084
1333,186004600,8002271,40420,용계동접수마을,3020010400,대전광역시,유성구,용계동,X,36.329334,127.33091
1334,186004586,8001092,40500,계산동,3020010400,대전광역시,유성구,용계동,X,36.32584,127.31161
1335,186004594,8005933,40380,용계동종점,3020010400,대전광역시,유성구,용계동,X,36.32538,127.329315
1336,186004597,8002269,41760,용계동,3020010400,대전광역시,유성구,용계동,X,36.33154,127.33016
1337,186004598,8002270,41770,용계동,3020010400,대전광역시,유성구,용계동,X,36.331398,127.33028
1338,186004602,8005930,45350,목원대학사마을,3020010400,대전광역시,유성구,용계동,X,36.327198,127.33465
1339,186004604,8005931,45360,목원대학사마을,3020010400,대전광역시,유성구,용계동,X,36.327095,127.33472
1340,186004603,8005929,45370,용계54통,3020010400,대전광역시,유성구,용계동,X,36.324844,127.33472
1341,186004605,8005932,45380,용계54통,3020010400,대전광역시,유성구,용계동,X,36.324825,127.33476
1342,186004601,8007156,46130,법원등기국,3020010400,대전광역시,유성구,용계동,O,36.332092,127.33451
1343,186004873,8002104,40430,온마음병원,3020010500,대전광역시,유성구,학하동,X,36.331535,127.31168
1344,186004875,8002105,40440,온마음병원,3020010500,대전광역시,유성구,학하동,X,36.331585,127.31187
1345,186004876,8002867,40450,학하초등학교,3020010500,대전광역시,유성구,학하동,O,36.33476,127.312645
1346,186004878,8002868,40460,학하초등학교,3020010500,대전광역시,유성구,학하동,O,36.334797,127.31284
1347,186004884,8002864,40470,학하동,3020010500,대전광역시,유성구,학하동,X,36.337673,127.31496
1348,186004882,8002863,40480,학하동,3020010500,대전광역시,유성구,학하동,O,36.33738,127.314766
1349,186004022,8003071,45780,미학아파트,3020010500,대전광역시,유성구,학하동,O,36.343277,127.30327
1350,186004023,8003070,45790,리빙포레아파트,3020010500,대전광역시,유성구,학하동,O,36.343468,127.30337
1351,186004871,8007064,45950,별밭공원,3020010500,대전광역시,유성구,학하동,X,36.340622,127.305
1352,186004027,8002670,40360,밀머리네거리,3020010600,대전광역시,유성구,계산동,O,36.324165,127.31174
1353,186004025,8001093,40490,계산동,3020010600,대전광역시,유성구,계산동,O,36.325844,127.311424
1354,186004019,8003073,45800,학의뜰아파트,3020010600,대전광역시,유성구,계산동,X,36.33584,127.30183
1355,186004021,8003072,45810,학하동종점,3020010600,대전광역시,유성구,계산동,X,36.337196,127.30318
1356,186004024,8007065,45960,별밭공원,3020010600,대전광역시,유성구,계산동,O,36.33947,127.30446
1357,186004441,8001771,40510,성북1통마을회관,3020010700,대전광역시,유성구,성북동,X,36.31185,127.289406
1358,186004442,8001770,40520,성북1통마을회관,3020010700,대전광역시,유성구,성북동,X,36.31183,127.289505
1359,186004448,8002005,40530,성북1통신뜸앞,3020010700,대전광역시,유성구,성북동,X,36.30822,127.292854
1360,186004443,8002004,40540,성북1통신뜸앞,3020010700,대전광역시,유성구,성북동,X,36.308384,127.29133
1361,186004444,8002009,40550,성북2통마을회관앞,3020010700,대전광역시,유성구,성북동,X,36.30641,127.29155
1362,186004445,8002008,40560,성북2통마을회관앞,3020010700,대전광역시,유성구,성북동,X,36.30664,127.29163
1363,186004446,8002007,40570,성북2통동구나무,3020010700,대전광역시,유성구,성북동,X,36.3038,127.292625
1364,186004447,8002006,40580,성북2통동구나무,3020010700,대전광역시,유성구,성북동,X,36.303936,127.29271
1365,186004449,8002013,40590,성북3통굿개말길,3020010700,대전광역시,유성구,성북동,X,36.29852,127.29574
1366,186004450,8002012,40600,성북3통굿개말길,3020010700,대전광역시,유성구,성북동,X,36.298546,127.29593
1367,186004451,8002015,40610,성북3통마을회관,3020010700,대전광역시,유성구,성북동,X,36.294304,127.29933
1368,186004959,8002014,40620,성북3통마을회관,3020010700,대전광역시,유성구,성북동,X,36.29448,127.299416
1369,186004960,8002011,40630,성북3통,3020010700,대전광역시,유성구,성북동,X,36.293125,127.30067
1370,186004438,8002017,40790,성북동산림욕장,3020010700,대전광역시,유성구,성북동,X,36.315147,127.28231
1371,186004440,8002002,40800,성북1통,3020010700,대전광역시,유성구,성북동,X,36.31458,127.28457
1372,186004962,8002022,40640,세동종점,3020010800,대전광역시,유성구,세동,X,36.312447,127.26805
1373,186004459,8001069,40650,감골,3020010800,대전광역시,유성구,세동,X,36.304764,127.271416
1374,186004460,8001068,40660,감골,3020010800,대전광역시,유성구,세동,X,36.304787,127.27153
1375,186004461,8001513,40670,돌마루,3020010800,대전광역시,유성구,세동,X,36.300896,127.27199
1376,186004462,8001512,40680,돌마루,3020010800,대전광역시,유성구,세동,X,36.30066,127.27212
1377,186004463,8002182,40690,양새터골,3020010800,대전광역시,유성구,세동,X,36.302788,127.27215
1378,186004464,8002181,40700,양새터골,3020010800,대전광역시,유성구,세동,X,36.30257,127.27226
1379,186004465,8002624,40710,중세동,3020010800,대전광역시,유성구,세동,X,36.292896,127.27427
1380,186004466,8002623,40720,중세동,3020010800,대전광역시,유성구,세동,X,36.29288,127.27438
1381,186004469,8001867,40730,삼박골,3020010800,대전광역시,유성구,세동,X,36.29509,127.27477
1382,186004467,8001170,40740,구억들,3020010800,대전광역시,유성구,세동,X,36.288555,127.27451
1383,186004470,8001866,40750,삼박골,3020010800,대전광역시,유성구,세동,X,36.29499,127.27489
1384,186004468,8001171,40760,구억들,3020010800,대전광역시,유성구,세동,X,36.2886,127.27453
1385,186004473,8002021,40770,세동2통,3020010800,대전광역시,유성구,세동,X,36.284878,127.27648
1386,186004474,8002020,40780,세동2통,3020010800,대전광역시,유성구,세동,X,36.284863,127.27658
1387,186004471,8001820,40960,사봉,3020010800,대전광역시,유성구,세동,X,36.28306,127.27581
1388,186004472,8001819,40970,사봉,3020010800,대전광역시,유성구,세동,X,36.283073,127.275894
1389,186004458,8007098,45990,쉼터공동체,3020010800,대전광역시,유성구,세동,X,36.31051,127.26933
1390,186004457,8007099,46000,쉼터공동체,3020010800,대전광역시,유성구,세동,X,36.310482,127.26927
1391,186004490,8005866,40810,한배미뜰,3020010900,대전광역시,유성구,송정동,X,36.2904,127.2478
1392,186004491,8002936,40820,한배미뜰,3020010900,대전광역시,유성구,송정동,X,36.290466,127.24789
1393,186004493,8005867,40830,송정소징이,3020010900,대전광역시,유성구,송정동,X,36.28663,127.25
1394,186004494,8002062,40840,송정소징이,3020010900,대전광역시,유성구,송정동,X,36.286747,127.250084
1395,186004495,8002061,40850,송정동,3020010900,대전광역시,유성구,송정동,X,36.283485,127.252754
1396,186004496,8002057,40860,송정1통,3020010900,대전광역시,유성구,송정동,X,36.279114,127.25645
1397,186004497,8002058,40870,송정1통,3020010900,대전광역시,유성구,송정동,X,36.27987,127.25586
1398,186004498,8002060,40880,송정2통,3020010900,대전광역시,유성구,송정동,X,36.276085,127.26265
1399,186004499,8002059,40890,송정2통,3020010900,대전광역시,유성구,송정동,X,36.275784,127.262794
1400,186004324,8001558,40980,계룡과선교,3020011000,대전광역시,유성구,방동,X,36.267704,127.27868
1401,186004327,8005961,40980,계룡과선교,3020011000,대전광역시,유성구,방동,X,36.266254,127.281075
1402,186004318,8001696,40900,방동길,3020011000,대전광역시,유성구,방동,X,36.273525,127.26867
1403,186004945,8001695,40910,방동길,3020011000,대전광역시,유성구,방동,X,36.27205,127.26943
1404,186004321,8001688,40920,방동1통,3020011000,대전광역시,유성구,방동,X,36.27028,127.27361
1405,186004946,8001689,40930,방동1통,3020011000,대전광역시,유성구,방동,X,36.270863,127.27326
1406,186004947,8001687,40940,방동1통,3020011000,대전광역시,유성구,방동,X,36.27324,127.2741
1407,186004323,8001686,40950,방동1통,3020011000,대전광역시,유성구,방동,X,36.27322,127.274216
1408,186004326,8001559,40990,계룡과선교,3020011000,대전광역시,유성구,방동,X,36.26632,127.28078
1409,186004328,8002177,41010,알로에농장,3020011000,대전광역시,유성구,방동,X,36.266914,127.28483
1410,186004329,8002176,41020,알로에농장,3020011000,대전광역시,유성구,방동,X,36.26658,127.28543
1411,186004330,8001892,41030,삿갓집,3020011000,대전광역시,유성구,방동,X,36.267147,127.28883
1412,186004331,8001893,41040,삿갓집,3020011000,대전광역시,유성구,방동,X,36.267532,127.29001
1413,186004332,8002212,41050,방동3통,3020011000,대전광역시,유성구,방동,X,36.272034,127.29092
1414,186004333,8001690,41060,방동3통,3020011000,대전광역시,유성구,방동,X,36.271362,127.291214
1415,186004334,8002213,41070,엉고개,3020011000,대전광역시,유성구,방동,X,36.2761,127.2935
1416,186004335,8001691,41080,방동4통,3020011000,대전광역시,유성구,방동,X,36.279743,127.29987
1417,186004336,8001692,41090,방동4통,3020011000,대전광역시,유성구,방동,X,36.28068,127.30134
1418,186004337,8001694,41100,방동5통,3020011000,대전광역시,유성구,방동,X,36.28904,127.305046
1419,186004338,8001693,41110,방동5통,3020011000,대전광역시,유성구,방동,X,36.28906,127.305176
1420,186004339,8001699,41120,방동새운네,3020011000,대전광역시,유성구,방동,X,36.287792,127.30664
1421,186004340,8001698,41130,방동새운네,3020011000,대전광역시,유성구,방동,X,36.28786,127.306755
1422,186004341,8001702,41140,방동저수지,3020011000,대전광역시,유성구,방동,X,36.285984,127.30783
1423,186004342,8001701,41150,방동저수지,3020011000,대전광역시,유성구,방동,X,36.284855,127.30879
1424,186004344,8001700,41160,방동저수지,3020011000,대전광역시,유성구,방동,X,36.284565,127.3103
1425,186004343,8001697,41170,방동대교,3020011000,대전광역시,유성구,방동,X,36.2835,127.30988
1426,186004325,8001557,45980,계룡과선교,3020011000,대전광역시,유성구,방동,X,36.26698,127.28032
1427,186004404,8005519,32700,갑천역,3020011100,대전광역시,유성구,봉명동,X,36.3551,127.355064
1428,186004356,8002403,41180,봉명네거리,3020011100,대전광역시,유성구,봉명동,O,36.355713,127.3346
1429,186004357,8002402,41190,봉명네거리,3020011100,대전광역시,유성구,봉명동,O,36.355476,127.334816
1430,186004302,8002401,41200,유성자이아파트,3020011100,대전광역시,유성구,봉명동,O,36.35589,127.336685
1431,186004272,8001590,41210,봉명동우체국,3020011100,대전광역시,유성구,봉명동,O,36.35465,127.33812
1432,186004364,8001777,41220,온천1동주민센터,3020011100,대전광역시,유성구,봉명동,X,36.35292,127.338425
1433,186004365,8001776,41230,온천1동주민센터,3020011100,대전광역시,유성구,봉명동,X,36.352673,127.338554
1434,186004369,8001775,41240,봉명동,3020011100,대전광역시,유성구,봉명동,X,36.35035,127.33926
1435,186004371,8001774,41250,봉명동,3020011100,대전광역시,유성구,봉명동,O,36.350143,127.33929
1436,186004948,8001773,41260,유성온천역3번출구,3020011100,대전광역시,유성구,봉명동,O,36.35236,127.34094
1437,186004372,8002409,41270,유성온천역4번출구,3020011100,대전광역시,유성구,봉명동,O,36.354187,127.3398
1438,186004379,8001772,41280,유성온천역2번출구,3020011100,대전광역시,유성구,봉명동,O,36.351986,127.341034
1439,186004299,8002410,41290,유성온천역5번출구,3020011100,대전광역시,유성구,봉명동,O,36.35433,127.33983
1440,186004380,8002408,41300,유성온천역3번출구,3020011100,대전광역시,유성구,봉명동,O,36.353306,127.340996
1441,186004300,8002411,41320,유성온천역6번출구,3020011100,대전광역시,유성구,봉명동,O,36.35488,127.34153
1442,186004301,8002412,41330,유성온천역7번출구,3020011100,대전광역시,유성구,봉명동,O,36.354378,127.34202
1443,186004384,8002960,41340,한진오피스텔,3020011100,대전광역시,유성구,봉명동,O,36.356445,127.342064
1444,186004287,8002961,41350,온천교,3020011100,대전광역시,유성구,봉명동,O,36.357758,127.3426
1445,186004288,8002997,41360,온천교,3020011100,대전광역시,유성구,봉명동,O,36.35811,127.34342
1446,186004953,8001596,41370,만년교,3020011100,대전광역시,유성구,봉명동,O,36.351994,127.34679
1447,186004950,8003032,41380,만년교,3020011100,대전광역시,유성구,봉명동,O,36.352818,127.345505
1448,186004402,8002984,41390,홈플러스유성점,3020011100,대전광역시,유성구,봉명동,O,36.359398,127.3545
1449,186004403,8005921,45290,유림공원,3020011100,대전광역시,유성구,봉명동,O,36.359795,127.35468
1450,186004376,8005990,45500,도안센트럴시티,3020011100,대전광역시,유성구,봉명동,O,36.345154,127.34042
1451,186004398,8070013,45640,예미지7단지,3020011100,대전광역시,유성구,봉명동,O,36.347095,127.3479
1452,186004400,8070014,45660,봉명베르디움,3020011100,대전광역시,유성구,봉명동,O,36.350018,127.348145
1453,186004399,8070015,45670,봉명베르디움,3020011100,대전광역시,유성구,봉명동,O,36.350044,127.347946
1454,186004377,8070027,45700,유성온천역2번출구,3020011100,대전광역시,유성구,봉명동,O,36.351593,127.34072
1455,186004951,8070023,45710,봉명중학교,3020011100,대전광역시,유성구,봉명동,O,36.3487,127.34562
1456,186004952,8070024,45720,예미지7단지,3020011100,대전광역시,유성구,봉명동,O,36.34843,127.346176
1457,186004387,8070025,45730,봉명초등학교,3020011100,대전광역시,유성구,봉명동,O,36.348774,127.342316
1458,186004386,8070026,45740,도안센트럴시티,3020011100,대전광역시,유성구,봉명동,O,36.348476,127.34224
1459,186004367,8005726,82090,유성온천역,3020011100,대전광역시,유성구,봉명동,X,36.353634,127.33867
1460,186004368,8005681,82160,유성온천역,3020011100,대전광역시,유성구,봉명동,X,36.353737,127.33895
1461,186004118,8002419,41500,유성생명과학고,3020011200,대전광역시,유성구,구암동,X,36.34947,127.326836
1462,186004108,8002923,41400,덕명네거리,3020011200,대전광역시,유성구,구암동,O,36.36027,127.30627
1463,186004109,8002922,41410,덕명네거리,3020011200,대전광역시,유성구,구암동,O,36.35952,127.30905
1464,186004110,8002589,41420,주유소,3020011200,대전광역시,유성구,구암동,O,36.359062,127.30973
1465,186004111,8001163,41430,구암8통,3020011200,대전광역시,유성구,구암동,X,36.35921,127.313835
1466,186004112,8001162,41440,구암8통,3020011200,대전광역시,유성구,구암동,X,36.35907,127.31484
1467,186004113,8002974,41450,현충원역3번출구,3020011200,대전광역시,유성구,구암동,O,36.359623,127.319695
1468,186004114,8002973,41460,현충원역1번출구,3020011200,대전광역시,유성구,구암동,O,36.35935,127.32171
1469,186004116,8002418,41510,유성생명과학고,3020011200,대전광역시,유성구,구암동,X,36.347733,127.32573
1470,186004913,8001167,41520,구암동,3020011200,대전광역시,유성구,구암동,O,36.34947,127.326836
1471,186004120,8001166,41530,구암동,3020011200,대전광역시,유성구,구암동,O,36.349415,127.327065
1472,186004122,8001219,41540,정보통신공사협회,3020011200,대전광역시,유성구,구암동,O,36.353104,127.32979
1473,186004121,8001220,41550,유성구보건소,3020011200,대전광역시,유성구,구암동,O,36.35344,127.32967
1474,186004126,8001168,41560,유성시외버스정류소,3020011200,대전광역시,유성구,구암동,O,36.356045,127.330986
1475,186004127,8001169,41570,유성시외버스정류소,3020011200,대전광역시,유성구,구암동,O,36.355785,127.3312
1476,186004916,8001704,41580,유성구보훈회관,3020011200,대전광역시,유성구,구암동,O,36.351788,127.33177
1477,186004921,8001703,41590,유성구보훈회관,3020011200,대전광역시,유성구,구암동,O,36.351322,127.332664
1478,186004140,8002392,41600,유성고등학교,3020011200,대전광역시,유성구,구암동,O,36.350636,127.33555
1479,186004924,8002393,41610,유성고등학교,3020011200,대전광역시,유성구,구암동,O,36.350883,127.335625
